Assembly	kmergenie
k84_ecoli_20X_600m_7	37
k90_ecoli_20X_600m_7	37
k96_ecoli_20X_600m_7	37
k30_ecoli_20X_600m_8	37
k36_ecoli_20X_600m_8	37
k42_ecoli_20X_600m_8	37
k48_ecoli_20X_600m_8	37
k54_ecoli_20X_600m_8	37
k60_ecoli_20X_600m_8	37
k66_ecoli_20X_600m_8	37
k72_ecoli_20X_600m_8	37
k78_ecoli_20X_600m_8	37
k84_ecoli_20X_600m_8	37
k90_ecoli_20X_600m_8	37
k96_ecoli_20X_600m_8	37
k30_ecoli_20X_600m_9	37
k36_ecoli_20X_600m_9	37
k42_ecoli_20X_600m_9	37
k48_ecoli_20X_600m_9	37
k54_ecoli_20X_600m_9	37
k60_ecoli_20X_600m_9	37
k66_ecoli_20X_600m_9	37
k72_ecoli_20X_600m_9	37
k78_ecoli_20X_600m_9	37
k84_ecoli_20X_600m_9	37
k90_ecoli_20X_600m_9	37
k96_ecoli_20X_600m_9	37
k30_ecoli_20X_7	37
k36_ecoli_20X_7	37
k42_ecoli_20X_7	37
k48_ecoli_20X_7	37
k54_ecoli_20X_7	37
k60_ecoli_20X_7	37
k66_ecoli_20X_7	37
k72_ecoli_20X_7	37
k78_ecoli_20X_7	37
k84_ecoli_20X_7	37
k90_ecoli_20X_7	37
k96_ecoli_20X_7	37
k30_ecoli_20X_8	49
k36_ecoli_20X_8	49
k42_ecoli_20X_8	49
k48_ecoli_20X_8	49
k54_ecoli_20X_8	49
k60_ecoli_20X_8	49
k66_ecoli_20X_8	49
k72_ecoli_20X_8	49
k78_ecoli_20X_8	49
k84_ecoli_20X_8	49
k90_ecoli_20X_8	49
k96_ecoli_20X_8	49
k30_ecoli_20X_9	49
k36_ecoli_20X_9	49
k42_ecoli_20X_9	49
k48_ecoli_20X_9	49
k54_ecoli_20X_9	49
k60_ecoli_20X_9	49
k66_ecoli_20X_9	49
k72_ecoli_20X_9	49
k78_ecoli_20X_9	49
k84_ecoli_20X_9	49
k90_ecoli_20X_9	49
k96_ecoli_20X_9	49
k30_ecoli_50X_600m_1	67
k36_ecoli_50X_600m_1	67
k42_ecoli_50X_600m_1	67
k48_ecoli_50X_600m_1	67
k54_ecoli_50X_600m_1	67
k60_ecoli_50X_600m_1	67
k66_ecoli_50X_600m_1	67
k72_ecoli_50X_600m_1	67
k78_ecoli_50X_600m_1	67
k84_ecoli_50X_600m_1	67
k90_ecoli_50X_600m_1	67
k96_ecoli_50X_600m_1	67
k30_ecoli_50X_600m_10	67
k36_ecoli_50X_600m_10	67
k42_ecoli_50X_600m_10	67
k48_ecoli_50X_600m_10	67
k54_ecoli_50X_600m_10	67
k60_ecoli_50X_600m_10	67
k66_ecoli_50X_600m_10	67
k72_ecoli_50X_600m_10	67
k78_ecoli_50X_600m_10	67
k84_ecoli_50X_600m_10	67
k90_ecoli_50X_600m_10	67
k96_ecoli_50X_600m_10	67
k30_ecoli_50X_600m_11	67
k36_ecoli_50X_600m_11	67
k42_ecoli_50X_600m_11	67
k48_ecoli_50X_600m_11	67
k54_ecoli_50X_600m_11	67
k60_ecoli_50X_600m_11	67
k66_ecoli_50X_600m_11	67
k72_ecoli_50X_600m_11	67
k78_ecoli_50X_600m_11	67
k84_ecoli_50X_600m_11	67
k90_ecoli_50X_600m_11	67
k96_ecoli_50X_600m_11	67
k30_ecoli_50X_600m_12	67
k36_ecoli_50X_600m_12	67
k42_ecoli_50X_600m_12	67
k48_ecoli_50X_600m_12	67
k54_ecoli_50X_600m_12	67
k60_ecoli_50X_600m_12	67
k66_ecoli_50X_600m_12	67
k72_ecoli_50X_600m_12	67
k78_ecoli_50X_600m_12	67
k84_ecoli_50X_600m_12	67
k90_ecoli_50X_600m_12	67
k96_ecoli_50X_600m_12	67
k30_ecoli_50X_600m_13	67
k36_ecoli_50X_600m_13	67
k42_ecoli_50X_600m_13	67
k48_ecoli_50X_600m_13	67
k54_ecoli_50X_600m_13	67
k60_ecoli_50X_600m_13	67
k66_ecoli_50X_600m_13	67
k72_ecoli_50X_600m_13	67
k78_ecoli_50X_600m_13	67
k84_ecoli_50X_600m_13	67
k90_ecoli_50X_600m_13	67
k96_ecoli_50X_600m_13	67
k30_ecoli_50X_600m_14	67
k36_ecoli_50X_600m_14	67
k42_ecoli_50X_600m_14	67
k48_ecoli_50X_600m_14	67
k54_ecoli_50X_600m_14	67
k60_ecoli_50X_600m_14	67
k66_ecoli_50X_600m_14	67
k72_ecoli_50X_600m_14	67
k78_ecoli_50X_600m_14	67
k84_ecoli_50X_600m_14	67
k90_ecoli_50X_600m_14	67
k96_ecoli_50X_600m_14	67
k30_ecoli_50X_600m_15	67
k36_ecoli_50X_600m_15	67
k42_ecoli_50X_600m_15	67
k48_ecoli_50X_600m_15	67
k54_ecoli_50X_600m_15	67
k60_ecoli_50X_600m_15	67
k66_ecoli_50X_600m_15	67
k72_ecoli_50X_600m_15	67
k78_ecoli_50X_600m_15	67
k84_ecoli_50X_600m_15	67
k90_ecoli_50X_600m_15	67
k96_ecoli_50X_600m_15	67
k30_ecoli_50X_600m_16	67
k36_ecoli_50X_600m_16	67
k42_ecoli_50X_600m_16	67
k48_ecoli_50X_600m_16	67
k54_ecoli_50X_600m_16	67
k60_ecoli_50X_600m_16	67
k66_ecoli_50X_600m_16	67
k72_ecoli_50X_600m_16	67
k78_ecoli_50X_600m_16	67
k84_ecoli_50X_600m_16	67
k90_ecoli_50X_600m_16	67
k96_ecoli_50X_600m_16	67
k30_ecoli_50X_600m_17	67
k36_ecoli_50X_600m_17	67
k42_ecoli_50X_600m_17	67
k48_ecoli_50X_600m_17	67
k54_ecoli_50X_600m_17	67
k60_ecoli_50X_600m_17	67
k66_ecoli_50X_600m_17	67
k72_ecoli_50X_600m_17	67
k78_ecoli_50X_600m_17	67
k84_ecoli_50X_600m_17	67
k90_ecoli_50X_600m_17	67
k96_ecoli_50X_600m_17	67
k30_ecoli_50X_600m_18	85
k36_ecoli_50X_600m_18	85
k42_ecoli_50X_600m_18	85
k48_ecoli_50X_600m_18	85
k54_ecoli_50X_600m_18	85
k60_ecoli_50X_600m_18	85
k66_ecoli_50X_600m_18	85
k72_ecoli_50X_600m_18	85
k78_ecoli_50X_600m_18	85
k84_ecoli_50X_600m_18	85
k90_ecoli_50X_600m_18	85
k96_ecoli_50X_600m_18	85
k30_ecoli_50X_600m_19	67
k36_ecoli_50X_600m_19	67
k42_ecoli_50X_600m_19	67
k48_ecoli_50X_600m_19	67
k54_ecoli_50X_600m_19	67
k60_ecoli_50X_600m_19	67
k66_ecoli_50X_600m_19	67
k72_ecoli_50X_600m_19	67
k78_ecoli_50X_600m_19	67
k84_ecoli_50X_600m_19	67
k90_ecoli_50X_600m_19	67
k96_ecoli_50X_600m_19	67
k30_ecoli_50X_600m_2	67
k36_ecoli_50X_600m_2	67
k42_ecoli_50X_600m_2	67
k48_ecoli_50X_600m_2	67
k54_ecoli_50X_600m_2	67
k60_ecoli_50X_600m_2	67
k66_ecoli_50X_600m_2	67
k72_ecoli_50X_600m_2	67
k78_ecoli_50X_600m_2	67
k84_ecoli_50X_600m_2	67
k90_ecoli_50X_600m_2	67
k96_ecoli_50X_600m_2	67
k30_ecoli_50X_600m_20	85
k36_ecoli_50X_600m_20	85
k42_ecoli_50X_600m_20	85
k48_ecoli_50X_600m_20	85
k54_ecoli_50X_600m_20	85
k60_ecoli_50X_600m_20	85
k66_ecoli_50X_600m_20	85
k72_ecoli_50X_600m_20	85
k78_ecoli_50X_600m_20	85
k84_ecoli_50X_600m_20	85
k90_ecoli_50X_600m_20	85
k96_ecoli_50X_600m_20	85
k30_ecoli_50X_600m_21	67
k36_ecoli_50X_600m_21	67
k42_ecoli_50X_600m_21	67
k48_ecoli_50X_600m_21	67
k54_ecoli_50X_600m_21	67
k60_ecoli_50X_600m_21	67
k66_ecoli_50X_600m_21	67
k72_ecoli_50X_600m_21	67
k78_ecoli_50X_600m_21	67
k84_ecoli_50X_600m_21	67
k90_ecoli_50X_600m_21	67
k96_ecoli_50X_600m_21	67
k30_ecoli_50X_600m_22	67
k36_ecoli_50X_600m_22	67
k42_ecoli_50X_600m_22	67
k48_ecoli_50X_600m_22	67
k54_ecoli_50X_600m_22	67
k60_ecoli_50X_600m_22	67
k66_ecoli_50X_600m_22	67
k72_ecoli_50X_600m_22	67
k78_ecoli_50X_600m_22	67
k84_ecoli_50X_600m_22	67
k90_ecoli_50X_600m_22	67
k96_ecoli_50X_600m_22	67
k30_ecoli_50X_600m_23	67
k36_ecoli_50X_600m_23	67
k42_ecoli_50X_600m_23	67
k48_ecoli_50X_600m_23	67
k54_ecoli_50X_600m_23	67
k60_ecoli_50X_600m_23	67
k66_ecoli_50X_600m_23	67
k72_ecoli_50X_600m_23	67
k78_ecoli_50X_600m_23	67
k84_ecoli_50X_600m_23	67
k90_ecoli_50X_600m_23	67
k96_ecoli_50X_600m_23	67
k30_ecoli_50X_600m_24	67
k36_ecoli_50X_600m_24	67
k42_ecoli_50X_600m_24	67
k48_ecoli_50X_600m_24	67
k54_ecoli_50X_600m_24	67
k60_ecoli_50X_600m_24	67
k66_ecoli_50X_600m_24	67
k72_ecoli_50X_600m_24	67
k78_ecoli_50X_600m_24	67
k84_ecoli_50X_600m_24	67
k90_ecoli_50X_600m_24	67
k96_ecoli_50X_600m_24	67
k30_ecoli_50X_600m_25	67
k36_ecoli_50X_600m_25	67
k42_ecoli_50X_600m_25	67
k48_ecoli_50X_600m_25	67
k54_ecoli_50X_600m_25	67
k60_ecoli_50X_600m_25	67
k66_ecoli_50X_600m_25	67
k72_ecoli_50X_600m_25	67
k78_ecoli_50X_600m_25	67
k84_ecoli_50X_600m_25	67
k90_ecoli_50X_600m_25	67
k96_ecoli_50X_600m_25	67
k30_ecoli_50X_600m_26	67
k36_ecoli_50X_600m_26	67
k42_ecoli_50X_600m_26	67
k48_ecoli_50X_600m_26	67
k54_ecoli_50X_600m_26	67
k60_ecoli_50X_600m_26	67
k66_ecoli_50X_600m_26	67
k72_ecoli_50X_600m_26	67
k78_ecoli_50X_600m_26	67
k84_ecoli_50X_600m_26	67
k90_ecoli_50X_600m_26	67
k96_ecoli_50X_600m_26	67
k30_ecoli_50X_600m_27	67
k36_ecoli_50X_600m_27	67
k42_ecoli_50X_600m_27	67
k48_ecoli_50X_600m_27	67
k54_ecoli_50X_600m_27	67
k60_ecoli_50X_600m_27	67
k66_ecoli_50X_600m_27	67
k72_ecoli_50X_600m_27	67
k78_ecoli_50X_600m_27	67
k84_ecoli_50X_600m_27	67
k90_ecoli_50X_600m_27	67
k96_ecoli_50X_600m_27	67
k30_ecoli_50X_600m_28	85
k36_ecoli_50X_600m_28	85
k42_ecoli_50X_600m_28	85
k48_ecoli_50X_600m_28	85
k54_ecoli_50X_600m_28	85
k60_ecoli_50X_600m_28	85
k66_ecoli_50X_600m_28	85
k72_ecoli_50X_600m_28	85
k78_ecoli_50X_600m_28	85
k84_ecoli_50X_600m_28	85
k90_ecoli_50X_600m_28	85
k96_ecoli_50X_600m_28	85
k30_ecoli_50X_600m_29	67
k36_ecoli_50X_600m_29	67
k42_ecoli_50X_600m_29	67
k48_ecoli_50X_600m_29	67
k54_ecoli_50X_600m_29	67
k60_ecoli_50X_600m_29	67
k66_ecoli_50X_600m_29	67
k72_ecoli_50X_600m_29	67
k78_ecoli_50X_600m_29	67
k84_ecoli_50X_600m_29	67
k90_ecoli_50X_600m_29	67
k96_ecoli_50X_600m_29	67
k30_ecoli_50X_600m_3	67
k36_ecoli_50X_600m_3	67
k42_ecoli_50X_600m_3	67
k48_ecoli_50X_600m_3	67
k54_ecoli_50X_600m_3	67
k60_ecoli_50X_600m_3	67
k66_ecoli_50X_600m_3	67
k72_ecoli_50X_600m_3	67
k78_ecoli_50X_600m_3	67
k84_ecoli_50X_600m_3	67
k90_ecoli_50X_600m_3	67
k96_ecoli_50X_600m_3	67
k30_ecoli_50X_600m_30	67
k36_ecoli_50X_600m_30	67
k42_ecoli_50X_600m_30	67
k48_ecoli_50X_600m_30	67
k54_ecoli_50X_600m_30	67
k60_ecoli_50X_600m_30	67
k66_ecoli_50X_600m_30	67
k72_ecoli_50X_600m_30	67
k78_ecoli_50X_600m_30	67
k84_ecoli_50X_600m_30	67
k90_ecoli_50X_600m_30	67
k96_ecoli_50X_600m_30	67
k30_ecoli_50X_600m_31	67
k36_ecoli_50X_600m_31	67
k42_ecoli_50X_600m_31	67
k48_ecoli_50X_600m_31	67
k54_ecoli_50X_600m_31	67
k60_ecoli_50X_600m_31	67
k66_ecoli_50X_600m_31	67
k72_ecoli_50X_600m_31	67
k78_ecoli_50X_600m_31	67
k84_ecoli_50X_600m_31	67
k90_ecoli_50X_600m_31	67
k96_ecoli_50X_600m_31	67
k30_ecoli_50X_600m_32	67
k36_ecoli_50X_600m_32	67
k42_ecoli_50X_600m_32	67
k48_ecoli_50X_600m_32	67
k54_ecoli_50X_600m_32	67
k60_ecoli_50X_600m_32	67
k66_ecoli_50X_600m_32	67
k72_ecoli_50X_600m_32	67
k78_ecoli_50X_600m_32	67
k84_ecoli_50X_600m_32	67
k90_ecoli_50X_600m_32	67
k96_ecoli_50X_600m_32	67
k30_ecoli_50X_600m_33	67
k36_ecoli_50X_600m_33	67
k42_ecoli_50X_600m_33	67
k48_ecoli_50X_600m_33	67
k54_ecoli_50X_600m_33	67
k60_ecoli_50X_600m_33	67
k66_ecoli_50X_600m_33	67
k72_ecoli_50X_600m_33	67
k78_ecoli_50X_600m_33	67
k84_ecoli_50X_600m_33	67
k90_ecoli_50X_600m_33	67
k96_ecoli_50X_600m_33	67
k30_ecoli_50X_600m_34	85
k36_ecoli_50X_600m_34	85
k42_ecoli_50X_600m_34	85
k48_ecoli_50X_600m_34	85
k54_ecoli_50X_600m_34	85
k60_ecoli_50X_600m_34	85
k66_ecoli_50X_600m_34	85
k72_ecoli_50X_600m_34	85
k78_ecoli_50X_600m_34	85
k84_ecoli_50X_600m_34	85
k90_ecoli_50X_600m_34	85
k96_ecoli_50X_600m_34	85
k30_ecoli_50X_600m_35	67
k36_ecoli_50X_600m_35	67
k42_ecoli_50X_600m_35	67
k48_ecoli_50X_600m_35	67
k54_ecoli_50X_600m_35	67
k60_ecoli_50X_600m_35	67
k66_ecoli_50X_600m_35	67
k72_ecoli_50X_600m_35	67
k78_ecoli_50X_600m_35	67
k84_ecoli_50X_600m_35	67
k90_ecoli_50X_600m_35	67
k96_ecoli_50X_600m_35	67
k30_ecoli_50X_600m_36	67
k36_ecoli_50X_600m_36	67
k42_ecoli_50X_600m_36	67
k48_ecoli_50X_600m_36	67
k54_ecoli_50X_600m_36	67
k60_ecoli_50X_600m_36	67
k66_ecoli_50X_600m_36	67
k72_ecoli_50X_600m_36	67
k78_ecoli_50X_600m_36	67
k84_ecoli_50X_600m_36	67
k90_ecoli_50X_600m_36	67
k96_ecoli_50X_600m_36	67
k30_ecoli_50X_600m_37	67
k36_ecoli_50X_600m_37	67
k42_ecoli_50X_600m_37	67
k48_ecoli_50X_600m_37	67
k54_ecoli_50X_600m_37	67
k60_ecoli_50X_600m_37	67
k66_ecoli_50X_600m_37	67
k72_ecoli_50X_600m_37	67
k78_ecoli_50X_600m_37	67
k84_ecoli_50X_600m_37	67
k90_ecoli_50X_600m_37	67
k96_ecoli_50X_600m_37	67
k30_ecoli_50X_600m_38	67
k36_ecoli_50X_600m_38	67
k42_ecoli_50X_600m_38	67
k48_ecoli_50X_600m_38	67
k54_ecoli_50X_600m_38	67
k60_ecoli_50X_600m_38	67
k66_ecoli_50X_600m_38	67
k72_ecoli_50X_600m_38	67
k78_ecoli_50X_600m_38	67
k84_ecoli_50X_600m_38	67
k90_ecoli_50X_600m_38	67
k96_ecoli_50X_600m_38	67
k30_ecoli_50X_600m_39	67
k36_ecoli_50X_600m_39	67
k42_ecoli_50X_600m_39	67
k48_ecoli_50X_600m_39	67
k54_ecoli_50X_600m_39	67
k60_ecoli_50X_600m_39	67
k66_ecoli_50X_600m_39	67
k72_ecoli_50X_600m_39	67
k78_ecoli_50X_600m_39	67
k84_ecoli_50X_600m_39	67
k90_ecoli_50X_600m_39	67
k96_ecoli_50X_600m_39	67
k30_ecoli_50X_600m_4	67
k36_ecoli_50X_600m_4	67
k42_ecoli_50X_600m_4	67
k48_ecoli_50X_600m_4	67
k54_ecoli_50X_600m_4	67
k60_ecoli_50X_600m_4	67
k66_ecoli_50X_600m_4	67
k72_ecoli_50X_600m_4	67
k78_ecoli_50X_600m_4	67
k84_ecoli_50X_600m_4	67
k90_ecoli_50X_600m_4	67
k96_ecoli_50X_600m_4	67
k30_ecoli_50X_600m_40	85
k36_ecoli_50X_600m_40	85
k42_ecoli_50X_600m_40	85
k48_ecoli_50X_600m_40	85
k54_ecoli_50X_600m_40	85
k60_ecoli_50X_600m_40	85
k66_ecoli_50X_600m_40	85
k72_ecoli_50X_600m_40	85
k78_ecoli_50X_600m_40	85
k84_ecoli_50X_600m_40	85
k90_ecoli_50X_600m_40	85
k96_ecoli_50X_600m_40	85
k30_ecoli_50X_600m_41	67
k36_ecoli_50X_600m_41	67
k42_ecoli_50X_600m_41	67
k48_ecoli_50X_600m_41	67
k54_ecoli_50X_600m_41	67
k60_ecoli_50X_600m_41	67
k66_ecoli_50X_600m_41	67
k72_ecoli_50X_600m_41	67
k78_ecoli_50X_600m_41	67
k84_ecoli_50X_600m_41	67
k90_ecoli_50X_600m_41	67
k96_ecoli_50X_600m_41	67
k30_ecoli_50X_600m_42	67
k36_ecoli_50X_600m_42	67
k42_ecoli_50X_600m_42	67
k48_ecoli_50X_600m_42	67
k54_ecoli_50X_600m_42	67
k60_ecoli_50X_600m_42	67
k66_ecoli_50X_600m_42	67
k72_ecoli_50X_600m_42	67
k78_ecoli_50X_600m_42	67
k84_ecoli_50X_600m_42	67
k90_ecoli_50X_600m_42	67
k96_ecoli_50X_600m_42	67
k30_ecoli_50X_600m_43	67
k36_ecoli_50X_600m_43	67
k42_ecoli_50X_600m_43	67
k48_ecoli_50X_600m_43	67
k54_ecoli_50X_600m_43	67
k60_ecoli_50X_600m_43	67
k66_ecoli_50X_600m_43	67
k72_ecoli_50X_600m_43	67
k78_ecoli_50X_600m_43	67
k84_ecoli_50X_600m_43	67
k90_ecoli_50X_600m_43	67
k96_ecoli_50X_600m_43	67
k30_ecoli_50X_600m_44	67
k36_ecoli_50X_600m_44	67
k42_ecoli_50X_600m_44	67
k48_ecoli_50X_600m_44	67
k54_ecoli_50X_600m_44	67
k60_ecoli_50X_600m_44	67
k66_ecoli_50X_600m_44	67
k72_ecoli_50X_600m_44	67
k78_ecoli_50X_600m_44	67
k84_ecoli_50X_600m_44	67
k90_ecoli_50X_600m_44	67
k96_ecoli_50X_600m_44	67
k30_ecoli_50X_600m_45	67
k36_ecoli_50X_600m_45	67
k42_ecoli_50X_600m_45	67
k48_ecoli_50X_600m_45	67
k54_ecoli_50X_600m_45	67
k60_ecoli_50X_600m_45	67
k66_ecoli_50X_600m_45	67
k72_ecoli_50X_600m_45	67
k78_ecoli_50X_600m_45	67
k84_ecoli_50X_600m_45	67
k90_ecoli_50X_600m_45	67
k96_ecoli_50X_600m_45	67
k30_ecoli_50X_600m_46	67
k36_ecoli_50X_600m_46	67
k42_ecoli_50X_600m_46	67
k48_ecoli_50X_600m_46	67
k54_ecoli_50X_600m_46	67
k60_ecoli_50X_600m_46	67
k66_ecoli_50X_600m_46	67
k72_ecoli_50X_600m_46	67
k78_ecoli_50X_600m_46	67
k84_ecoli_50X_600m_46	67
k90_ecoli_50X_600m_46	67
k96_ecoli_50X_600m_46	67
k30_ecoli_50X_600m_47	67
k36_ecoli_50X_600m_47	67
k42_ecoli_50X_600m_47	67
k48_ecoli_50X_600m_47	67
k54_ecoli_50X_600m_47	67
k60_ecoli_50X_600m_47	67
k66_ecoli_50X_600m_47	67
k72_ecoli_50X_600m_47	67
k78_ecoli_50X_600m_47	67
k84_ecoli_50X_600m_47	67
k90_ecoli_50X_600m_47	67
k96_ecoli_50X_600m_47	67
k30_ecoli_50X_600m_48	67
k36_ecoli_50X_600m_48	67
k42_ecoli_50X_600m_48	67
k48_ecoli_50X_600m_48	67
k54_ecoli_50X_600m_48	67
k60_ecoli_50X_600m_48	67
k66_ecoli_50X_600m_48	67
k72_ecoli_50X_600m_48	67
k78_ecoli_50X_600m_48	67
k84_ecoli_50X_600m_48	67
k90_ecoli_50X_600m_48	67
k96_ecoli_50X_600m_48	67
k30_ecoli_50X_600m_49	67
k36_ecoli_50X_600m_49	67
k42_ecoli_50X_600m_49	67
k48_ecoli_50X_600m_49	67
k54_ecoli_50X_600m_49	67
k60_ecoli_50X_600m_49	67
k66_ecoli_50X_600m_49	67
k72_ecoli_50X_600m_49	67
k78_ecoli_50X_600m_49	67
k84_ecoli_50X_600m_49	67
k90_ecoli_50X_600m_49	67
k96_ecoli_50X_600m_49	67
k30_ecoli_50X_600m_5	67
k36_ecoli_50X_600m_5	67
k42_ecoli_50X_600m_5	67
k48_ecoli_50X_600m_5	67
k54_ecoli_50X_600m_5	67
k60_ecoli_50X_600m_5	67
k66_ecoli_50X_600m_5	67
k72_ecoli_50X_600m_5	67
k78_ecoli_50X_600m_5	67
k84_ecoli_50X_600m_5	67
k90_ecoli_50X_600m_5	67
k96_ecoli_50X_600m_5	67
k30_ecoli_50X_600m_50	67
k36_ecoli_50X_600m_50	67
k42_ecoli_50X_600m_50	67
k48_ecoli_50X_600m_50	67
k54_ecoli_50X_600m_50	67
k60_ecoli_50X_600m_50	67
k66_ecoli_50X_600m_50	67
k72_ecoli_50X_600m_50	67
k78_ecoli_50X_600m_50	67
k84_ecoli_50X_600m_50	67
k90_ecoli_50X_600m_50	67
k96_ecoli_50X_600m_50	67
k30_ecoli_50X_600m_6	67
k36_ecoli_50X_600m_6	67
k42_ecoli_50X_600m_6	67
k48_ecoli_50X_600m_6	67
k54_ecoli_50X_600m_6	67
k60_ecoli_50X_600m_6	67
k66_ecoli_50X_600m_6	67
k72_ecoli_50X_600m_6	67
k78_ecoli_50X_600m_6	67
k84_ecoli_50X_600m_6	67
k90_ecoli_50X_600m_6	67
k96_ecoli_50X_600m_6	67
k30_ecoli_50X_600m_7	67
k36_ecoli_50X_600m_7	67
k42_ecoli_50X_600m_7	67
k48_ecoli_50X_600m_7	67
k54_ecoli_50X_600m_7	67
k60_ecoli_50X_600m_7	67
k66_ecoli_50X_600m_7	67
k72_ecoli_50X_600m_7	67
k78_ecoli_50X_600m_7	67
k84_ecoli_50X_600m_7	67
k90_ecoli_50X_600m_7	67
k96_ecoli_50X_600m_7	67
k30_ecoli_50X_600m_8	67
k36_ecoli_50X_600m_8	67
k42_ecoli_50X_600m_8	67
k48_ecoli_50X_600m_8	67
k54_ecoli_50X_600m_8	67
k60_ecoli_50X_600m_8	67
k66_ecoli_50X_600m_8	67
k72_ecoli_50X_600m_8	67
k78_ecoli_50X_600m_8	67
k84_ecoli_50X_600m_8	67
k90_ecoli_50X_600m_8	67
k96_ecoli_50X_600m_8	67
k30_ecoli_50X_600m_9	67
k36_ecoli_50X_600m_9	67
k42_ecoli_50X_600m_9	67
k48_ecoli_50X_600m_9	67
k54_ecoli_50X_600m_9	67
k60_ecoli_50X_600m_9	67
k66_ecoli_50X_600m_9	67
k72_ecoli_50X_600m_9	67
k78_ecoli_50X_600m_9	67
k84_ecoli_50X_600m_9	67
k90_ecoli_50X_600m_9	67
k96_ecoli_50X_600m_9	67
